ID,Localisation_producteur,X,Y,Secteur_activite,PRO,QA_t_kl,QSS_t_kl,QSP_t_kl,C/N,N_kg/t_L,P_kg/t_L,K_kg/t_L,C_kg/t_L,Prix_FCFA/kg_L,Type,destination,source,utilisation,Origine
772,773.0,8.0,7.7141646,-4.970018,2.0,8.0,108000.095,45000.048,63000.048,16.67,11.0,5.0,6.6,31.5,37.5,0.0,14.0,1.0,12.0,0.0
773,774.0,18.0,7.6735936,5.1454123,2.0,8.0,0.1475,0.092,0.0565,16.67,11.0,5.0,6.6,31.5,27.5,0.0,12.0,1.0,6.0,0.0
774,775.0,19.0,7.6657929,-5.0428723,3.0,9.0,8.4,3.19,5.22,16.67,11.0,5.0,6.6,31.5,10.0,1.0,6.0,2.0,0.0,0.0
775,776.0,8.0,7.7141646,-4.970018,7.0,3.0,6.57,2.738,3.832,16.67,1.89,2.85,1.48,31.5,20.0,1.0,18.0,2.0,2.0,0.0
776,777.0,8.0,7.7141646,-4.970018,7.0,3.0,4.5,2.4,2.1,16.67,1.89,2.85,1.48,31.5,20.0,1.0,6.0,2.0,2.0,0.0
777,778.0,0.0,7.6986125,-4.9675469,6.0,13.0,216000.0,90000.0,126000.0,13.7029702970297,7.4,0.36,9.28,69200.0,55.0,0.0,11.0,2.0,9.0,0.0
778,779.0,28.0,7.7547882,-5.1071,6.0,13.0,11250.0,3750.0,7500.0,48.7,12.0,1.0,7.6,487.0,45.0,0.0,11.0,2.0,9.0,0.0
779,780.0,19.0,7.6741824,-5.0564076,1.0,22.0,8.4,3.19,5.22,117.19666666666666,18.5,8.5,7.3,274.42,8.0,0.0,6.0,2.0,0.0,0.0
780,781.0,32.0,7.764124,-5.0723917,1.0,18.0,1.82,0.755,1.057,13.46,26.0,12.0,8.0,350.0,6.0,0.0,19.0,2.0,3.0,0.0
781,782.0,8.0,7.7141646,-4.970018,2.0,20.0,1200.0,470.0,730.0,10.75,46.5,2.4,41.5,500.0,35.0,0.0,8.0,2.0,4.0,0.0
782,783.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,12.0,2.0,1.0,0.0
783,784.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,12.0,2.0,1.0,0.0
784,785.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,12.0,2.0,1.0,0.0
785,786.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,12.0,2.0,1.0,0.0
786,787.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,12.0,2.0,1.0,0.0
787,788.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,12.0,2.0,1.0,0.0
788,789.0,0.0,7.6861733,-4.9581737,1.0,3.0,4.5,2.4,2.1,16.66666666666667,1.89,2.85,1.48,31.5,15.0,0.0,6.0,2.0,1.0,0.0
789,790.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,120.0,0.0,20.0,2.0,3.0,0.0
790,791.0,32.0,7.7641238,-5.0723915,1.0,4.0,1.825,0.798,1.027,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,19.0,2.0,3.0,0.0
791,792.0,32.0,7.7641239,-5.0723916,1.0,4.0,1.825,0.798,1.027,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,19.0,2.0,3.0,0.0
792,793.0,33.0,7.7273375,-4.9854944,1.0,4.0,6.12,2.55,3.57,10.79815100154083,32.45,19.85,25.05,350.4,8.0,0.0,12.0,2.0,3.0,0.0
793,794.0,33.0,7.7273375,-4.9854944,1.0,4.0,3.12,1.3,1.82,10.79815100154083,32.45,19.85,25.05,350.4,8.0,0.0,12.0,2.0,3.0,0.0
794,795.0,32.0,7.75893,-5.071378,1.0,4.0,3.25,1.35,1.89,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,2.0,3.0,0.0
795,796.0,32.0,7.75893,-5.071378,1.0,4.0,3.9,1.625,2.275,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,2.0,3.0,0.0
796,797.0,14.0,7.6762875,-5.0561406,1.0,4.0,1.3,0.55,0.75,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,20.0,2.0,3.0,0.0
797,798.0,14.0,7.68116,-5.050556,2.0,21.0,2.12,0.71,1.41,220.9333333333333,0.9,0.12,0.72,198.84,110.5,0.0,7.0,2.0,11.0,0.0
798,799.0,29.0,7.6948375,-5.0238594,6.0,23.0,1831.2,969.62,861.88,0.6333333333333333,12.0,12.0,1.0,7.6,10.0,0.0,6.0,3.0,11.0,0.0
799,800.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,12.0,3.0,0.0,0.0
800,801.0,27.0,7.669656,-4.995378,1.0,1.0,187.2,78.0,109.2,15.41860465116279,17.2,11.13,6.96,265.2,68.0,0.0,6.0,3.0,8.0,0.0
801,802.0,27.0,7.669692,-4.996481,1.0,1.0,25.5,10.5,14.7,15.41860465116279,17.2,11.13,6.96,265.2,150.0,0.0,6.0,3.0,8.0,0.0
802,803.0,27.0,7.669692,-4.996481,1.0,1.0,3.96,1.65,2.31,15.41860465116279,17.2,11.13,6.96,265.2,55.0,0.0,6.0,3.0,8.0,0.0
803,804.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,12.0,3.0,0.0,0.0
804,805.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,12.0,3.0,0.0,0.0
805,806.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,12.0,3.0,0.0,0.0
806,807.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,12.0,3.0,0.0,0.0
807,808.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,12.0,3.0,0.0,0.0
808,809.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,12.0,3.0,0.0,0.0
809,810.0,2.0,7.733312,-5.078748,1.0,2.0,8.2,3.42,4.78,26.52,9.2,2.1,8.1,265.2,48.0,0.0,12.0,3.0,0.0,0.0
810,811.0,19.0,7.6741824,-5.0564076,1.0,22.0,8.4,3.19,5.22,118.80166666666665,1.395,1.485,1.1,115.17,50.0,0.0,6.0,3.0,0.0,0.0
811,812.0,5.0,7.7114418,-4.972965,1.0,18.0,76.65,31.95,44.7,13.46,26.0,12.0,8.0,350.0,10.0,0.0,12.0,3.0,8.0,0.0
812,813.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,20.0,3.0,1.0,0.0
813,814.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,20.0,3.0,1.0,0.0
814,815.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,16.0,3.0,1.0,0.0
815,816.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,16.0,3.0,1.0,0.0
816,817.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,16.0,3.0,1.0,0.0
817,818.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,16.0,3.0,1.0,0.0
818,819.0,7.0,7.660101,-5.003497,1.0,3.0,9.864,4.11,5.754,16.67,1.89,2.85,1.48,31.5,10.0,0.0,20.0,3.0,1.0,0.0
819,820.0,7.0,7.660101,-5.003497,1.0,3.0,6.57,2.738,3.832,16.67,1.89,2.85,1.48,31.5,64.0,0.0,20.0,3.0,1.0,0.0
820,821.0,8.0,7.7141646,-4.970018,1.0,3.0,39.42,16.425,22.995,16.67,1.89,2.85,1.48,31.5,35.0,0.0,20.0,3.0,2.0,0.0
821,822.0,9.0,7.6165171,-5.0362038,1.0,3.0,7.665,3.195,4.473,16.67,1.89,2.85,1.48,31.5,45.0,0.0,6.0,3.0,3.0,0.0
822,823.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,27.5,0.0,12.0,3.0,3.0,0.0
823,824.0,3.0,7.7047982,-4.9849126,1.0,3.0,3.285,1.369,1.916,16.67,1.89,2.85,1.48,31.5,62.5,0.0,6.0,3.0,3.0,0.0
824,825.0,32.0,7.75893,-5.071378,1.0,4.0,3.25,1.35,1.89,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,12.0,3.0,3.0,0.0
825,826.0,32.0,7.75893,-5.071378,1.0,4.0,3.9,1.625,2.275,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,12.0,3.0,3.0,0.0
826,827.0,5.0,7.7115159,-4.974332,1.0,4.0,1.5,0.65,0.85,9.15625,3.2,2.5,2.0,29.3,62.5,0.0,6.0,3.0,8.0,0.0
827,828.0,14.0,7.68232,-5.05385,1.0,4.0,4.813,2.0,2.8,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,6.0,3.0,3.0,0.0
828,829.0,14.0,7.68232,-5.05385,1.0,4.0,2.0,0.8,1.12,7.471938775510204,3.92,20.23,11.9,29.29,25.0,0.0,6.0,3.0,3.0,0.0
829,830.0,7.0,7.6659632,-5.005519,1.0,4.0,4.5,1.875,2.625,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,6.0,3.0,3.0,0.0
830,831.0,7.0,7.6659632,-5.005519,1.0,4.0,7.5,3.125,4.375,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,6.0,3.0,3.0,0.0
831,832.0,34.0,7.6890281,-4.972176,1.0,4.0,34.0,16.19,17.81,7.471938775510204,3.92,20.23,11.9,29.29,20.0,0.0,6.0,3.0,3.0,0.0
832,833.0,13.0,7.694235,-5.054717,1.0,4.0,1.95,0.813,1.138,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,20.0,3.0,3.0,0.0
833,834.0,7.0,7.662548,-4.99779,1.0,4.0,36.4,14.42,20.18,4.276923076923077,6.5,18.88,18.49,27.8,67.5,0.0,20.0,3.0,3.0,0.0
834,835.0,15.0,7.7162807,-4.9812361,1.0,4.0,54.6,22.75,31.85,7.471938775510204,3.92,20.23,11.9,29.29,35.0,0.0,6.0,3.0,3.0,0.0
835,836.0,18.0,7.6735936,5.1454123,2.0,8.0,20.685000000000002,8.619,12.066500000000001,10.473461538461539,11.0,5.0,6.6,29.65,49.5,0.0,20.0,3.0,6.0,0.0
836,837.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,0.0,0.0,0.0,0.0
837,838.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,1.0,0.0,0.0,0.0
838,839.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,1.0,0.0,0.0,0.0
839,840.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,1.0,0.0,0.0,0.0
840,841.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,2.0,0.0,0.0,0.0
841,842.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,2.0,0.0,0.0,0.0
842,843.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,2.0,0.0,0.0,0.0
843,844.0,2.0,7.733312,-5.078748,1.0,2.0,8.2,3.42,4.78,26.52,9.2,2.1,8.1,265.2,48.0,0.0,1.0,0.0,0.0,0.0
844,845.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,1.0,0.0,1.0,0.0
845,846.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,1.0,0.0,1.0,0.0
846,847.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,1.0,0.0,1.0,0.0
847,848.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,1.0,0.0,1.0,0.0
848,849.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,1.0,0.0,1.0,0.0
849,850.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,1.0,0.0,1.0,0.0
850,851.0,0.0,7.6861733,-4.9581737,1.0,3.0,4.5,2.4,2.1,16.66666666666667,1.89,2.85,1.48,31.5,15.0,0.0,1.0,0.0,1.0,0.0
851,852.0,7.0,7.660101,-5.003497,1.0,3.0,9.864,4.11,5.754,16.67,1.89,2.85,1.48,31.5,10.0,0.0,1.0,0.0,1.0,0.0
852,853.0,7.0,7.660101,-5.003497,1.0,3.0,6.57,2.738,3.832,16.67,1.89,2.85,1.48,31.5,64.0,0.0,1.0,0.0,1.0,0.0
853,854.0,8.0,7.7141646,-4.970018,1.0,3.0,39.42,16.425,22.995,16.67,1.89,2.85,1.48,31.5,35.0,0.0,1.0,0.0,2.0,0.0
854,855.0,9.0,7.6165171,-5.0362038,1.0,3.0,7.665,3.195,4.473,16.67,1.89,2.85,1.48,31.5,45.0,0.0,1.0,0.0,3.0,0.0
855,856.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,27.5,0.0,1.0,0.0,3.0,0.0
856,857.0,3.0,7.7047982,-4.9849126,1.0,3.0,3.285,1.369,1.916,16.67,1.89,2.85,1.48,31.5,39.5,0.0,3.0,0.0,3.0,0.0
857,858.0,10.0,7.648463,-5.011233,1.0,4.0,4.16,1.82,2.34,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,1.0,0.0,3.0,0.0
858,859.0,11.0,7.6605606,-5.0591189,1.0,4.0,3.66,1.6,2.06,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,1.0,0.0,3.0,0.0
859,860.0,12.0,7.7006906,-5.0991083,1.0,4.0,1.95,0.8,1.15,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,1.0,0.0,3.0,0.0
860,861.0,13.0,7.694235,-5.054717,1.0,4.0,1.95,0.813,1.138,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,1.0,0.0,3.0,0.0
861,862.0,14.0,7.6762875,-5.0561406,1.0,4.0,1.3,0.55,0.75,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,1.0,0.0,3.0,0.0
862,863.0,7.0,7.663072,-5.002425,1.0,4.0,34.1,14.2,19.9,4.276923076923077,6.5,18.88,18.49,27.8,26.0,0.0,1.0,0.0,3.0,0.0
863,864.0,7.0,7.662548,-4.99779,1.0,4.0,36.4,14.42,20.18,4.276923076923077,6.5,18.88,18.49,27.8,13.5,0.0,1.0,0.0,3.0,0.0
864,865.0,15.0,7.7162807,-4.9812361,1.0,4.0,54.6,22.75,31.85,7.471938775510204,3.92,20.23,11.9,29.29,22.5,0.0,1.0,0.0,3.0,0.0
865,866.0,0.0,7.6847734,-4.9577988,2.0,5.0,6.75,4.5,2.25,220.9333333333333,0.9,0.12,0.72,198.84,110.5,0.0,4.0,0.0,4.0,0.0
866,867.0,16.0,7.7063625,-5.0328594,3.0,6.0,0.19,0.096,0.096,12.070969387755103,11.0,5.0,6.6,30.395,25.0,0.0,1.0,0.0,5.0,0.0
867,868.0,17.0,7.6928625,-5.0443906,0.0,7.0,6050.0,2520.0,3528.0,48.7,11.0,5.0,6.6,487.0,50.0,0.0,1.0,0.0,3.0,0.0
868,869.0,18.0,7.6735936,5.1454123,2.0,8.0,3025.095,1260.048,1764.048,11.445271713336497,11.0,5.0,6.6,147.245,55.0,0.0,1.0,0.0,6.0,0.0
869,870.0,29.0,7.6972026,-5.024676,6.0,24.0,21.657,3.822,17.835,16.67,7.4,0.36,9.28,31.5,211.0,0.0,1.0,0.0,4.0,1.0
870,871.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,0.0,0.0,11.0,1.0
871,872.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,1.0,0.0,11.0,1.0
872,873.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,1.0,0.0,11.0,1.0
873,874.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,1.0,0.0,11.0,1.0
874,875.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,2.0,0.0,11.0,1.0
875,876.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,2.0,0.0,11.0,1.0
876,877.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,2.0,0.0,11.0,1.0
877,878.0,2.0,7.733312,-5.078748,1.0,2.0,8.2,3.42,4.78,26.52,9.2,2.1,8.1,265.2,48.0,0.0,1.0,0.0,11.0,1.0
878,879.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,1.0,0.0,0.0,1.0
879,880.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,1.0,0.0,0.0,1.0
880,881.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,1.0,0.0,0.0,1.0
881,882.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,1.0,0.0,0.0,1.0
882,883.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,1.0,0.0,0.0,1.0
883,884.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,1.0,0.0,0.0,1.0
884,885.0,10.0,7.649673,-5.012239,1.0,4.0,5.55,2.313,3.237,4.276923076923077,6.5,18.88,18.49,27.8,7.0,0.0,1.0,0.0,3.0,1.0
885,886.0,36.0,7.649673,-5.012239,1.0,4.0,2.55,1.063,1.487,4.276923076923077,6.5,18.88,18.49,27.8,7.0,0.0,1.0,0.0,3.0,1.0
886,887.0,20.0,7.7320375,-4.9979219,1.0,4.0,32.9,8.65,24.25,7.471938775510204,3.92,20.23,11.9,29.29,17.0,0.0,1.0,0.0,3.0,1.0
887,888.0,15.0,7.7212155,-4.9795013,1.0,4.0,43.2,18.0,25.2,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,1.0,0.0,3.0,1.0
888,889.0,15.0,7.72113,-4.9774961,1.0,4.0,74.88,31.2,43.68,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,1.0,0.0,3.0,1.0
889,890.0,2.0,7.7417238,-5.0923163,1.0,4.0,3.75,1.563,4.375,4.276923076923077,6.5,18.88,18.49,27.8,40.0,0.0,1.0,0.0,3.0,1.0
890,891.0,27.0,7.66924,-4.996268,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,1.0,0.0,3.0,1.0
891,892.0,19.0,7.6657929,-5.0428723,3.0,9.0,8.4,3.19,5.22,4.276923076923077,6.5,18.88,18.49,27.8,10.0,1.0,5.0,1.0,13.0,1.0
892,893.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,6.0,1.0,11.0,1.0
893,894.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,6.0,1.0,11.0,1.0
894,895.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,6.0,1.0,11.0,1.0
895,896.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,6.0,1.0,11.0,1.0
896,897.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,6.0,1.0,11.0,1.0
897,898.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,6.0,1.0,11.0,1.0
898,899.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,6.0,1.0,11.0,1.0
899,900.0,2.0,7.733312,-5.078748,1.0,2.0,8.2,3.42,4.78,26.52,9.2,2.1,8.1,265.2,48.0,0.0,6.0,1.0,11.0,1.0
900,901.0,0.0,7.6986125,-4.9675469,6.0,13.0,216000.0,90000.0,126000.0,13.7029702970297,7.4,0.36,9.28,69200.0,55.0,0.0,11.0,1.0,9.0,1.0
901,902.0,28.0,7.7547882,-5.1071,6.0,13.0,11250.0,3750.0,7500.0,48.7,12.0,1.0,7.6,487.0,45.0,0.0,11.0,1.0,9.0,1.0
902,903.0,29.0,7.7021625,-5.0234531,6.0,14.0,2.632,1.095,1.533,117.19666666666666,12.0,1.0,7.6,274.42,8.0,0.0,6.0,1.0,8.0,1.0
903,904.0,32.0,7.764124,-5.0723917,1.0,18.0,1.82,0.755,1.057,13.46,26.0,12.0,8.0,350.0,6.0,0.0,12.0,1.0,3.0,1.0
904,905.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,6.0,1.0,0.0,1.0
905,906.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,6.0,1.0,0.0,1.0
906,907.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,6.0,1.0,0.0,1.0
907,908.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,6.0,1.0,0.0,1.0
908,909.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,6.0,1.0,0.0,1.0
909,910.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,6.0,1.0,0.0,1.0
910,911.0,32.0,7.7641238,-5.0723915,1.0,4.0,1.825,0.798,1.027,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,12.0,1.0,3.0,1.0
911,912.0,32.0,7.7641239,-5.0723916,1.0,4.0,1.825,0.798,1.027,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,12.0,1.0,3.0,1.0
912,913.0,32.0,7.75893,-5.071378,1.0,4.0,3.25,1.35,1.89,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,1.0,3.0,1.0
913,914.0,32.0,7.75893,-5.071378,1.0,4.0,3.9,1.625,2.275,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,1.0,3.0,1.0
914,915.0,37.0,7.6738448,-5.0832561,1.0,4.0,3.75,1.55,2.2,10.79815100154083,32.45,19.85,25.05,350.4,7.0,0.0,21.0,1.0,3.0,1.0
915,916.0,10.0,7.649673,-5.012239,1.0,4.0,5.55,2.313,3.237,4.276923076923077,6.5,18.88,18.49,27.8,7.0,0.0,12.0,1.0,3.0,1.0
916,917.0,14.0,7.68116,-5.050556,2.0,21.0,2.12,0.71,1.41,220.9333333333333,0.9,0.12,0.72,198.84,10.0,0.0,6.0,1.0,4.0,1.0
917,918.0,19.0,7.6657929,-5.0428723,3.0,9.0,8.4,3.19,5.22,10.473461538461539,4.195,10.865,9.985,29.65,10.0,1.0,6.0,2.0,13.0,1.0
918,919.0,8.0,7.7141646,-4.970018,7.0,3.0,6.57,2.738,3.832,16.67,1.89,2.85,1.48,31.5,20.0,1.0,18.0,2.0,14.0,1.0
919,920.0,8.0,7.7141646,-4.970018,7.0,3.0,4.5,2.4,2.1,16.67,1.89,2.85,1.48,31.5,20.0,1.0,6.0,2.0,15.0,1.0
920,921.0,0.0,7.6986125,-4.9675469,6.0,24.0,4200.0,1750.0,2450.0,48.7,7.4,0.36,9.28,487.0,25.0,0.0,22.0,2.0,4.0,1.0
921,922.0,28.0,7.7547882,-5.1071,6.0,24.0,93.75,31.25,62.5,15.41860465116279,7.4,0.36,9.28,265.2,100.0,0.0,22.0,2.0,4.0,1.0
922,923.0,7.0,7.6653867,-5.0066489,6.0,24.0,150.0,50.0,100.0,15.41860465116279,7.4,0.36,9.28,265.2,68.0,0.0,19.0,2.0,0.0,1.0
923,924.0,29.0,7.6972026,-5.024676,6.0,24.0,21.657,3.822,17.835,118.80166666666665,7.4,0.36,9.28,115.17,211.0,0.0,22.0,2.0,4.0,1.0
924,925.0,0.0,7.6986125,-4.9675469,6.0,13.0,216000.0,90000.0,126000.0,13.7029702970297,7.4,0.36,9.28,69200.0,55.0,0.0,11.0,2.0,9.0,1.0
925,926.0,28.0,7.7547882,-5.1071,6.0,13.0,11250.0,3750.0,7500.0,48.7,12.0,1.0,7.6,487.0,45.0,0.0,11.0,2.0,9.0,1.0
926,927.0,6.0,7.721363,-5.0507,0.0,25.0,0.18,0.144,0.036,11.39,6.4,1.52,3.16,75.55,30.0,0.0,7.0,2.0,4.0,1.0
927,928.0,15.0,7.721337,-4.9837698,1.0,15.0,37.44,15.6,21.84,22.0,13.5,5.0,10.0,300.0,33.0,0.0,12.0,2.0,3.0,1.0
